duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
12388735,4,4,3605407,3568634,8671.5063202247,10129.7914963205,154517.989966461,164863.24690799,213.8232838139,441825.900707376,1,3568634,4678.5253021148,112130.02289461,3401288,4005577.66666667,4610466,604589.222300426,2910334,3316636.66666667,3568634,355242.627539029,Non-VPN
11930695,4,5,3767702,3729552,13469.1517553794,16254.3528610354,196940.147002556,213482.413087418,135.7003929779,284205.739900316,2,3729552,7373.7299134734,143961.240827608,3391443,3866259.33333333,4204528,423391.961732664,2650620,3310143.66666667,3729552,578156.635464675,Non-VPN
12675858,4,5,3528635,3491373,13069.1499482937,15217.1164465786,184653.605468083,196658.636404627,142.1600021079,291635.564235573,1,3491373,7038.2332037757,133916.745960858,3799534,4003015,4207224,203845.974972527,2817675,3264709.33333333,3491373,387155.875385914,Non-VPN
12526067,3,4,3740548,3703348,14921.3787335723,17717.2093352192,218315.940715295,234958.228359502,123.4226194064,259534.297557246,1,3703348,8107.4867313916,159123.705156178,3799043,4002391.33333333,4205076,203017.313576535,3502730,3611097.33333333,3703348,101275.395278583,Non-VPN
13405374,3,3,3189423,3145775,6381.1732696897,7699.8127512924,111670.963862131,120755.730540991,286.3030900891,553572.544861486,1,3145775,3493.712275215,81418.229471018,3440019,4003273.33333333,4567613,563797.783491416,2422106,2875711.33333333,3145775,395208.632170191,Non-VPN
13557070,4,3,3031429,2994584,5052.105754858,5982.8199470433,91221.7279167532,97708.8003441679,364.680568884,706020.54868788,0,2994584,2742.6805583654,66214.2068065651,3450809,4002022.33333333,4553658,551424.621298173,2005618,2628367,2994584,542097.71956401,Non-VPN
13268632,4,4,2495028,2455516,4778.4283134706,5776.5050065303,75268.9882364373,81268.7111646098,381.9534673959,730565.065034587,1,2455516,2618.6366686402,54751.9745098911,3443211,3995942,4543623,550223.381283002,1912817,2222335.33333333,2455516,279286.825081015,Non-VPN
12735883,4,3,3975115,3938249,5947.906323185,7013.1514317181,129454.75698501,138838.80601473,310.3828764759,657574.115591357,0,3938249,3222.6424595142,94165.9523977195,3797802,4158006,4468029,337919.602054246,2897112,3388479,3938249,523019.833274514,Non-VPN
12237983,5,6,4167244,4130316,8590.9866197183,9837.6069131833,168531.839188774,178221.671988847,217.8463558905,489933.349310912,2,4130316,4592.11369606,121837.569170723,3330952,4005133.66666667,4680075,674561.820815434,3057129,3604441.33333333,4130316,536914.578313751,Non-VPN
12282505,5,4,4185727,4148345,10351.5549915398,12112.9240631164,183910.619517627,196498.893700786,178.9537232022,394309.711251898,2,4148345,5590.5803368229,133595.639027792,3327046,4005364.66666667,4682949,677951.798276126,2903247,3578151,4148345,629118.745131235,Non-VPN
12498078,4,5,3514085,3475218,11390.3016453382,13197.5480464625,170925.49928231,181914.374479733,163.4651343991,350366.51235494,1,3475218,6120.5083251714,123633.553375884,3001509,4004660.33333333,5006619,1002555.53206036,2705273,3181501.66666667,3475218,416157.289519039,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
12395683,2,4,3448889,3411768,10500.1665250637,12358.6071784646,141741.116708769,151346.648555501,176.029025589,341786.733332887,1,3411768,5683.4860155892,102791.52755909,3002651,3837772.33333333,5006709,1042898.18506738,2044269,2667437.33333333,3411768,691754.011201838,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
3185752,1,3,1403821,1350840,1290.300526529,1144.5211573237,33825.4227535121,31535.91190657,1643.5679864597,3138609.03171371,1,1350840,608.5486150907,22630.9033827222,1912703,1912703,1912703,0,1350840,1350840,1350840,0,Non-VPN
7095299,3,1,2959368,2918912,17274.0147420147,13727.6233009709,162382.906621706,142614.568025667,130.2270700643,190892.025832879,1,2893403,7687.2145178765,105006.835004634,6984192,6984192,6984192,0,2893403,2893403,2893403,0,Non-VPN
25856,-1,4,-1,21,0,12.5,0,11.9791485507,154.702970297,12144.1831683168,4,25831,8618.6666666667,14906.3203317698,-1,0,-1,0,-1,0,-1,0,Non-VPN
81,7,-1,74,-1,40.5,0,47.3655993312,0,37037.037037037,2876543.20987654,7,74,40.5,47.3655993312,-1,0,-1,0,-1,0,-1,0,Non-VPN
76,76,-1,76,-1,76,0,0,0,26315.7894736842,1052631.57894737,76,76,76,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14981027,4,2,202547,159856,2964.7765683752,3373.3314568791,10685.5358148473,10771.5602280981,633.8684257094,1552163.07934029,0,159856,1577.7806213797,7484.7742567729,-1,0,-1,0,-1,0,-1,0,Non-VPN
5526621,-1,5486679,-1,5486679,0,5486679,0,0,0.5428271633,28.227012491,39942,5486679,2763310.5,3851424.66803954,5526621,5526621,5526621,0,5486679,5486679,5486679,0,Non-VPN
14987390,4,4,166955,166926,4260.2018192155,4893.0195886386,11962.9959617057,12578.0651356416,439.2359176614,912913.989694003,1,166901,2277.0267395928,8811.5351578521,-1,0,-1,0,-1,0,-1,0,Non-VPN
14963532,2,4,59146,51092,2787.217975014,3223.5047393365,9409.7445778294,9899.8160871854,668.7592207508,1536650.50470704,1,51068,1495.4559264441,6881.6327635061,-1,0,-1,0,-1,0,-1,0,Non-VPN
14961430,-1,14918073,-1,14918073,0,14900000,0,0,0.2005155924,10.4268108062,43357,14918073,7480715,10500000,14961430,15000000,14961430,0,14918073,14900000,14918073,0,Non-VPN
14960311,-1,14916583,-1,14916583,0,14900000,0,0,0.2005305906,10.4275907098,43728,14916583,7480155.5,10500000,14960311,15000000,14960311,0,14916583,14900000,14916583,0,Non-VPN
14961252,-1,14917674,-1,14917674,0,14900000,0,0,0.200517978,10.4269348581,43578,14917674,7480626,10500000,14961252,15000000,14961252,0,14917674,14900000,14917674,0,Non-VPN
149766,149766,-1,149766,-1,149766,0,0,0,13.354165832,694.4166232656,149766,149766,149766,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
145788,145788,-1,145788,-1,145788,0,0,0,13.7185502236,713.3646116278,145788,145788,145788,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
145783,145783,-1,145783,-1,145783,0,0,0,13.7190207363,713.3890782876,145783,145783,145783,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998182,-1,14953702,-1,14953702,0,15000000,0,0,0.2000242429,10.4012606328,44480,14953702,7499091,10500000,14998182,15000000,14998182,0,14953702,15000000,14953702,0,Non-VPN
2205118,2205118,-1,2205118,-1,2205118,0,0,0,0.9069809416,47.1630089637,2205118,2205118,2205118,0,2205118,2205118,2205118,0,2205118,2205118,2205118,0,Non-VPN
12547411,4,5,3783722,3741709,7117.0765740216,8291.9861202908,120143.758674534,128129.556353357,261.2491134625,586301.668128987,1,3741709,3828.9322551114,87139.7247352262,3646831,6149157.5,8651484,3538824.07378546,3274958,3508333.5,3741709,330042.797224087,Non-VPN
12133093,8,8,3917572,3875497,54715.5475113122,58053.0765550239,446557.640045308,453980.187375325,35.6051008593,116427.443521615,0,3875497,28151.0278422274,317075.906386221,3803013,4002848,4204226,200610.950544829,3676211,3808338,3875497,114430.582522768,Non-VPN
12621302,4,6,3836426,3793033,16840.9852744311,19876.0661417323,230571.56615562,247043.600916298,109.6558817783,295518.322911535,2,3793033,9126.0318148952,167618.327283054,3798320,4001615.33333333,4204044,202863.388458424,3326242,3593944.33333333,3793033,240840.893246627,Non-VPN
13982322,4,3,3219641,3177392,12479.6589077887,14195.2507614213,161236.580117074,169287.719245771,150.4757221297,315507.75329019,1,3177392,6648.7503566334,116041.32364296,3798074,4003467.33333333,4207721,204825.877959386,2937053,3062980.66666667,3177392,120582.661190709,Non-VPN
12770396,3,8,3939950,3898469,28413.21875,32167.2443324937,292546.07539872,306997.261524934,66.3252729203,147137.254005279,0,3898469,15095.0307328605,210772.666653315,3800994,4132776,4594811,412626.63556598,2888395,3512954.66666667,3898469,545819.910693842,Non-VPN
12671805,4,3,3344584,3301390,9314.657079646,10802.9028132992,143296.459118511,151867.486308751,199.7347654892,408037.134409818,1,3301390,5008.6185770751,103523.05059358,3402549,4004695.66666667,4607460,602455.737472749,2659379,2990554.33333333,3301390,321488.425234616,Non-VPN
12183943,3,7,4046710,4005648,17196.3654390935,19683.268174475,241485.450318268,254961.21159132,108.913838484,259326.229612204,2,4005648,9188.4939668175,174400.845738118,3597773,4005359,4412901,407564.001780702,3144866,3649460.66666667,4005648,449171.420863832,Non-VPN
12351874,5,8,3877141,3835872,15031.4737484738,17495.5722379603,221406.36345244,235531.727450961,123.6249657339,304183.802393062,0,3835872,8094.2817824378,160380.451704584,3407289,4004856.33333333,4602731,597721.059258274,3199093,3595580,3835872,345932.843523855,Non-VPN
12636324,4,3,3248507,3207119,13202.6111111111,15316.7563636364,167768.553884346,177729.049928307,140.9428881374,290558.630817,1,3207119,7099.0584269663,121194.753006824,3380477,4003741.66666667,4626371,622947.242986782,2385254,2919571.33333333,3207119,463181.35848265,Non-VPN
12597914,4,4,3679275,3637773,15407.0282208589,17545.8412256267,212912.476874546,224010.5362945,121.8455690363,246394.60151895,1,3637773,8212.4602346806,153447.797147025,3372988,4006479,4639411,633211.685056822,3080277,3448681.33333333,3637773,319084.97586667,Non-VPN
12427086,4,6,4026800,3985793,14994.8365617433,17855.0086206897,212016.596342262,228221.516161407,122.6353466935,268118.527545396,2,3985793,8159.609980302,154475.288858856,3360331,4004650.33333333,4646957,643315.361303329,2745264,3441969,3985793,634237.731517528,Non-VPN
12448590,5,4,3759939,3715739,11882.6379310345,13619.9015317287,186390.165482487,196629.96669337,157.4475502848,384694.973486957,0,3715739,6354.5635528331,134440.557975605,3351935,4005128.66666667,4656932,652499.610936155,2901180,3401678,3715739,438116.031830039,Non-VPN
12502017,3,6,3795080,3751632,13934.9888143177,16152.476744186,213908.851756844,227159.081057784,133.578445782,347543.680351738,2,3751632,7490.7231875375,154847.969247621,3797554,4001896.66666667,4214227,208451.311691324,3500435,3651127.66666667,3751632,132906.488945549,Non-VPN
12861470,4,6,3774830,3731554,13609.4798301486,15608.5800970874,194947.959205794,205822.953744366,137.4648465533,338477.09476444,1,3731554,7278.7040181098,140721.941864317,3796547,4161789.66666667,4683402,463644.855731015,3005331,3400535.33333333,3731554,367341.545820553,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
8425239,5,4,3796651,3755442,12112.7384393064,13789.2618657938,181055.448816288,190119.989914692,154.8917484715,322583.727298419,0,3755442,6461.0728527607,130264.182848117,3317623,4006355.5,4695088,974014.842346614,2765768,3260605,3755442,699805.196563301,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14966704,7,4,271065,171286,11459.9571209801,7324.0399802567,22630.919153771,19039.2016608328,222.7611369878,243602.66629179,1,132033,4490.4602460246,14170.9277377762,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998389,11,6,128643,128583,10052.4651474531,6272.851944793,18624.1039918647,16272.3228587272,259.0278195878,285152.02532752,1,128566,3861.583161689,12299.2981723598,-1,0,-1,0,-1,0,-1,0,Non-VPN
11010656,13,18,1133768,1134725,11802.3318872017,7490.2421768708,42498.6846845508,34397.0389044761,217.4257373948,234468.318690548,2,1005454,4601.1934809862,24588.2495921363,10599102,10600000,10599102,0,1005454,1005454,1005454,0,Non-VPN
13665920,120,418,2448504,2629995,307654.022727273,282039.270833333,525883.885977892,524559.50109382,6.8784245773,3456.9205732216,18,2448504,146945.376344086,362924.820223873,2000663,3271034.75,5080420,1531189.42800118,1423500,1726371.25,2448504,486996.557911775,Non-VPN
10187017,24,12,5033770,5032733,93456.308411215,68402.9931972789,492101.028435428,419913.299862529,25.1300257966,23271.6800217375,3,4904669,39949.0862745098,311060.56675467,8411992,8411992,8411992,0,4904669,4904669,4904669,0,Non-VPN
2373961,21,35,287851,212971,51452.9761904762,46787.4166666667,71573.3240261046,59006.9991219337,38.7537958711,28716.1415035883,5,212936,26087.4835164835,47430.3171177026,-1,0,-1,0,-1,0,-1,0,Non-VPN
14969938,5,5,347915,195654,17736.7369668246,11816.7977707006,30818.9875807127,26619.1812403926,140.4147432007,146250.438712572,2,169642,7125.1489766778,19679.1140167555,-1,0,-1,0,-1,0,-1,0,Non-VPN
14980565,9,10,127798,132989,12567.5352348993,7746.3259182618,21800.7159417929,19956.6691839348,208.7371203957,226295.670423646,1,127738,4792.2472808701,14589.6982015541,-1,0,-1,0,-1,0,-1,0,Non-VPN
14967015,6,17,116989,121140,8666.4418066011,5405.0873188406,17400.2941884685,15708.721402515,299.9262043901,323345.369801527,0,116910,3334.8963903743,11356.4799794619,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995267,16,12,109179,118237,8280.038100497,5145.7086911714,16506.4279197977,14721.9842853327,315.0327366628,340106.648317766,0,109092,3174.9453737032,10762.7303541123,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991646,6,5,107907,108301,9358.0430711611,5750.5354813963,18074.9200604359,15805.6282424555,280.8897702094,309034.578324488,0,107837,3560.9610451307,11724.4869327899,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988065,5,12,124669,124648,9534.3486005089,5949.9992060341,18682.0008443772,16658.3546368693,273.0839504633,291500.403821307,0,124634,3662.7724828935,12257.8887875436,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995937,4,11,270540,270534,9343.2199376947,6100.8559804719,23041.3708640997,20116.5178486262,271.073424755,316935.513932874,1,270474,3689.9451279528,14994.855789671,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998673,6,5,97028,111605,6366.1332767402,3926.3479057592,14009.0060430679,12198.9226654166,411.9031063615,468071.142027031,1,96941,2428.1484539421,8940.9618703876,-1,0,-1,0,-1,0,-1,0,Non-VPN
14971168,11,13,116060,116022,8694.0156794425,5628.2496240602,16412.6678925546,14676.7646307623,292.8295240558,322712.362856392,2,115989,3415.7353410906,10916.3869610313,-1,0,-1,0,-1,0,-1,0,Non-VPN
14954232,4,4,125591,126850,9208.2487684729,6010.5156752412,18657.6199905879,16725.2465192123,275.1060703084,303182.069129327,1,125486,3635.8453683443,12304.7189893065,-1,0,-1,0,-1,0,-1,0,Non-VPN
14984548,8,14,129128,129101,7503.4752128192,4606.3781125115,17136.6638281736,14611.6101158114,350.4943892869,399542.248454875,-1,129073,2853.6560655113,10918.0359020672,-1,0,-1,0,-1,0,-1,0,Non-VPN
14967485,11,5,119077,111012,11620.7181677019,7158.9444976077,20484.4352010396,18428.7686872243,225.8228419805,250288.074449381,2,110980,4429.5605208642,13524.5180797007,-1,0,-1,0,-1,0,-1,0,Non-VPN
14717900,12,15,3735920,3736326,10124.5274115198,6418.621892717,104177.21780016,82480.757643279,253.8405614931,280568.967040135,1,3607377,3940.5354752343,62097.8536068212,14333766,14300000,14333766,0,3607377,3607377,3607377,0,Non-VPN
1446414,126,36,268224,161394,87880.0666666667,65730.25,86518.80621408,63260.1221427303,25.5805046135,15254.9684944974,12,136047,40178.1666666667,54784.9202494889,-1,0,-1,0,-1,0,-1,0,Non-VPN
14877106,144,8606,13731953,13731521,1487710.6,1340096.36363636,4302905.70971048,4110089.50785439,1.545999605,856.0132595681,29,13603018,676232.090909091,2887865.09140377,13989231,14000000,13989231,0,13603018,13600000,13603018,0,Non-VPN
3309646,127,71,237046,178068,72305.4318181818,70418,60153.6406290216,57261.3755053166,28.0996819599,20370.4565382521,15,178009,35974.4130434783,48180.344773775,-1,0,-1,0,-1,0,-1,0,Non-VPN
14987176,8,4,110346,92632,4487.1634730539,7353.8297350344,12346.4067284553,14199.059576521,358.9735651333,393284.899036349,0,89933,2786.2383342629,9143.4943144127,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998963,7,5,105353,105379,4070.2748982361,6564.0420131291,11659.0078569465,13815.0023642566,398.1608595208,439015.483937123,-1,105337,2511.9683470106,8947.040112904,-1,0,-1,0,-1,0,-1,0,Non-VPN
14956639,4,13,99543,105961,3042.889863349,5215.0010460251,9161.1066905645,11481.408817228,519.7023208222,575117.778800438,0,99504,1924.4260164694,7140.9860458876,-1,0,-1,0,-1,0,-1,0,Non-VPN
14932773,6,8,103154,102528,5842.2273082942,9178.0854333129,15055.9734781946,17125.5140879754,280.2560515719,315793.724313629,2,102414,3569.0184034417,11342.0994859788,-1,0,-1,0,-1,0,-1,0,Non-VPN
14941998,3,4,168110,221134,5128.7502583534,8107.3993488877,14348.3579631051,16923.0523370759,317.7620556501,343042.275872343,1,168037,3147.6717927112,10852.6608798934,-1,0,-1,0,-1,0,-1,0,Non-VPN
14972441,2,10,999893,880520,6384.8230277186,10514.3335674157,28714.1619910369,35874.3579538342,251.862739015,275894.157806332,2,863659,3971.4697612732,20675.9200942989,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988694,20,18,1379417,1296306,12553.3224455611,20053.5927419355,57602.6901174417,68931.7887145284,129.4308897093,139735.523321778,-1,1251410,7730.1155234657,41468.2250882109,2629225,3992241,5355257,1927595.71293127,1009308,1130359,1251410,171191.965935905,Non-VPN
14969692,8,9,483674,513531,8353.5797991072,13188.8401060071,22679.9667401234,26496.9485689414,195.4616033516,225121.46542494,1,354524,5117.8434188034,15817.2591565287,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992177,8,3,678504,716117,6651.3598047915,10735.7826398852,24714.6234875882,32813.8646960197,243.4603059983,264164.904136337,1,548216,4108.5713894218,17828.6125166953,-1,0,-1,0,-1,0,-1,0,Non-VPN
14946281,9,13,227227,206931,3861.0506329114,6538.1176727909,12157.1278627216,15156.0002985197,412.0757531589,452008.295575334,0,129041,2427.132348165,9057.6575723936,-1,0,-1,0,-1,0,-1,0,Non-VPN
14969989,3,5,1012222,951858,7087.5794969151,11533.062403698,32383.3864934426,39719.4639706966,227.5886775869,241385.013709763,2,884030,4395.1817381092,22512.1134009502,-1,0,-1,0,-1,0,-1,0,Non-VPN
14951516,2,5,845482,789940,9338.8582136165,14906.6400797607,33229.5620846843,40667.1765096071,174.2967067687,184264.726065236,2,715422,5739.5454894434,23176.2015157796,-1,0,-1,0,-1,0,-1,0,Non-VPN
14947506,4,3,576745,446261,5421.6387377584,8670.2325986079,18449.5799157377,22097.6841991947,299.9162535877,331476.702534858,0,446261,3335.0080321285,13260.9422539569,-1,0,-1,0,-1,0,-1,0,Non-VPN
14350579,11,6,1035036,1015199,14598.7202441506,22244.6015503876,65046.5461403858,71769.3596971862,113.5842672271,121049.540927931,2,1015179,8809.4407612032,45972.6520551551,6663154,6663154,6663154,0,1015179,1015179,1015179,0,Non-VPN
14981600,5,5,608442,480053,9388.987357775,14160.3024574669,27088.5991660414,29783.042990645,176.3496555775,192102.979655044,2,480053,5672.6997349489,19144.5324146138,-1,0,-1,0,-1,0,-1,0,Non-VPN
13630495,8,8,189016,121310,6639.3058938139,10740.1657370518,17520.5113762535,18913.1721485244,242.8378426462,270133.403078905,1,151504,4119.2187972197,12687.4147768427,-1,0,-1,0,-1,0,-1,0,Non-VPN
11500351,419,224,9839326,9839323,755559.666666667,821453.642857143,2513752.04386324,2596861.0724468,2.6955699004,1079.4453143213,16,9839253,383345.033333333,1786957.5501969,11199863,11200000,11199863,0,9839253,9839253,9839253,0,Non-VPN
14967986,3,1,251250,364984,11538.7566096423,17568.0199530516,27634.4403686518,33631.8166056291,142.9718066278,148438.807999954,0,181223,6997.6559139785,20099.0602514279,-1,0,-1,0,-1,0,-1,0,Non-VPN
13077168,18,7,108619,108643,5098.3111111111,8447.6815245478,14053.5600649346,16476.3964355955,314.6705769934,341423.234755415,2,108599,3178.6990763248,10502.0710825168,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998131,4,4,309689,165646,7636.5229124236,4665.791339818,19792.8159060057,15007.5670760917,343.5761429207,376352.29349577,0,165646,2911.1279114907,11363.3215488748,-1,0,-1,0,-1,0,-1,0,Non-VPN
14970087,6,11,118719,118691,10505.058245614,6773.7950226244,18363.6076432813,16801.2583650924,242.9511598697,265143.95006522,2,118673,4117.1856435644,12420.8488525793,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994494,13,12,95301,95060,10326.7865013774,6386.2143161483,16880.0098392814,15205.7536891463,253.4930488485,280010.649242315,2,95058,3945.9194736842,11488.1097157613,-1,0,-1,0,-1,0,-1,0,Non-VPN
14978657,14,17,134427,134405,20434.6725784447,14170.9063386944,28806.5060118346,26874.5638076781,119.6368940153,129076.124782082,0,134396,8363.292573981,20379.4305969175,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992217,6,5,128292,134549,12640.8726812816,7824.7463465553,21882.3746108198,19505.6067484836,207.0407598823,231512.924339342,1,128257,4831.523364486,14560.38965082,-1,0,-1,0,-1,0,-1,0,Non-VPN
14974890,8,17,127902,127843,15374.4579055441,9897.4818241904,22907.8320218476,21436.4534955011,166.211571504,191852.294073613,3,127826,6018.8464630225,16088.0929365129,-1,0,-1,0,-1,0,-1,0,Non-VPN
13644350,8,29,9521471,9521475,36727.8858695652,23001.4890387858,499160.496672256,393237.72479652,70.5786644289,82445.334515752,2,9393312,14183.316008316,304373.902335953,13250502,13300000,13250502,0,9393312,9393312,9393312,0,Non-VPN
11279388,570,265,9922396,10088583,1234589.55555556,1013711.81818182,3259044.69685327,3010452.99597454,1.9504604328,775.3966793234,44,9922396,537113.714285714,2151531.08201828,10556172,10600000,10556172,0,9922396,9922396,9922396,0,Non-VPN
10571252,652,8750,4515817,4512011,614305.823529412,522163.95,1299123.28404667,1201551.30461841,3.6892508096,1567.7424017515,16,4383748,278190.842105263,868672.556623596,4789232,4989891.5,5190551,283775.386317242,3353075,3868411.5,4383748,728795.867485196,Non-VPN
10357223,34,36,4919039,4918928,137192.932432432,105456.18556701,591947.230791543,517215.836328023,16.7033190267,13361.8828135689,6,4790654,60216.4127906977,378830.186524042,3120648,4269506,5418364,1624730.56484052,1290544,3040599,4790654,2474951.51589864,Non-VPN
1781703,146,59,235841,177222,61438.0344827586,44667.8918918919,68033.059482653,58593.4265209009,38.1657324481,26758.6685322975,14,168869,26592.5820895522,43266.93513305,-1,0,-1,0,-1,0,-1,0,Non-VPN
14972749,6,4,124808,124909,4527.5881463562,7300.205265724,14503.7649668689,17180.369691976,357.9836942435,394383.289267722,2,122398,2793.9445792125,10739.338255325,-1,0,-1,0,-1,0,-1,0,Non-VPN
14960021,12,9,109083,121469,4300.0914055763,7016.8569418387,13571.7725606344,15828.2425339916,375.2000080749,415331.836766807,0,106622,2665.7200641483,10149.1171389131,-1,0,-1,0,-1,0,-1,0,Non-VPN
14977652,5,4,130970,129013,4548.2712328767,7253.0866828087,15901.7907026425,18264.7037639414,357.3323775983,384911.466763949,0,128952,2799.0379368342,11696.7977863765,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998724,18,12,131434,131487,5305.5235231694,8639.7782258065,15988.6833678256,18646.5350626754,304.359224158,343788.311592373,0,131410,3286.3111305872,11956.7822560927,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998895,4,4,88966,74173,2377.375019813,3845.8423076923,8357.2771995921,9953.0777124719,680.7834843834,775840.886945338,1,73878,1469.0396669932,6344.9396166203,-1,0,-1,0,-1,0,-1,0,Non-VPN
14990570,10,14,129328,126754,4364.0669577875,7172.4124401914,14836.4376801562,17369.392590141,368.6984550954,409725.714232347,0,126676,2712.7343467246,11075.8985988555,-1,0,-1,0,-1,0,-1,0,Non-VPN
14985066,5,4,115555,105274,1656.5331638293,2794.6674748228,6979.2101006667,9189.7914544831,961.6240595804,1048903.75524539,-1,105215,1039.9795960858,5362.3290734496,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996851,4,7,124007,124078,2327.2557417753,3814.0434893184,8479.7634991936,10120.5689734629,692.0119430406,761280.084732455,1,124000,1445.2010214898,6375.1656094085,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999663,4,4,96069,96093,4793.7561521253,7359.9357212954,13442.5229197332,15335.4789022484,344.6077421873,402516.309866428,1,96064,2902.4115712074,10168.1790531699,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998976,4,7,131067,130151,3800.0952622245,5893.4259332024,13856.1859924099,15936.246999102,432.9628902666,536530.360472608,0,130114,2310.0224857539,10199.6447470824,-1,0,-1,0,-1,0,-1,0,Non-VPN
14976367,9,9,107033,107072,3763.8499623021,6097.8635993485,12229.1622277845,14361.8178641655,429.8105141254,479686.628940116,0,107027,2326.968147918,9205.7306508713,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986723,6,3,85593,86271,3339.2876559715,5377.2963760316,10878.2546446479,12882.3836219015,485.5631214376,538566.236261256,0,85557,2059.7475261133,8288.7636586462,-1,0,-1,0,-1,0,-1,0,Non-VPN
12693894,2,6,124663,124647,5982.0329877474,9809.7650695518,16705.594566442,18908.2292888872,269.2633166781,295895.727504893,1,124611,3714.9236172081,12499.2462563388,-1,0,-1,0,-1,0,-1,0,Non-VPN
14962924,10,10,126673,126721,3191.75,5034.5925302826,12840.1461170847,14961.3782862527,512.0656898344,595302.829847963,1,126649,1953.1293564809,9456.6404849499,-1,0,-1,0,-1,0,-1,0,Non-VPN
14460616,2,10,1815510,1852193,5839.4916970433,9294.4063719116,47543.2660753109,60400.4313595765,277.2357692093,320034.637528581,0,1683454,3607.9381237525,34482.5700498489,2926952,6667148,10407344,5289435.90913351,1135073,1409263.5,1683454,387763.923772571,Non-VPN
14061800,2,7,2005710,2045589,15079.0508658009,23752.9128205128,109004.250937294,132968.796987195,107.4542377221,121560.682131733,2,1875764,9312.4503311258,78536.2538392592,2198838,3689832,6034880,2055689.84348989,1104083,1562450.66666667,1875764,405775.136194707,Non-VPN
14924214,3,13,1910036,1950319,19108.4211886305,29436.3195266272,101827.531633271,128012.898238071,85.9676764217,96058.45909205,2,1781210,11641.352574103,72525.1502596764,5950462,6019248,6088034,97278.0940962558,1043095,1412152.5,1781210,521926.121794551,Non-VPN
14525418,4,8,1723796,1558348,12752.7813871817,19992.9777158774,71069.1795776954,85342.6689102593,127.982547559,136969.001511695,2,1558348,7817.7707212056,49912.8997226291,11994731,12000000,11994731,0,1558348,1558348,1558348,0,Non-VPN
14377242,7,4,1796455,1835363,14080.2470355731,21721.1509146341,77528.8293964498,97011.6570095681,116.1557967794,126635.901378025,2,1667513,8614.285200719,55459.7619373779,2940272,2940272,2940272,0,1667513,1667513,1667513,0,Non-VPN
13114660,3,5,2801242,2711358,16416.4399494311,26316.3211382114,149526.208159496,187843.010163204,97.9819530205,108041.687699109,2,2672937,10213.9096573209,111253.4972489,3236914,4010578.33333333,5518882,1306375.02303735,1987165,2226123,2672937,387264.633742225,Non-VPN
